level_0,Date,Close,High,Low,Open,Volume,Month,Year,Daily Price Change,Percentage Price Change,MA7,MA30,Daily Return,Monthly Return,Volatility,High Low Difference
916,2026-02-02,269.5093078613281,269.9883982625768,258.7293169184304,259.5478036352127,73913400,February,2026,9.961504226115437,3.838022933191936,257.5115705217634,262.11634521484376,4.058126002356821,,1.3162660393262728,11.25908134414641
917,2026-02-03,268.98028564453125,271.3758289780004,267.11372779647115,268.70080609664296,64394700,February,2026,0.2794795478882861,0.10401142890050222,260.5687517438616,262.02618001302085,-0.19629088916998105,-0.19629088916998105,1.3163866702539713,4.26210118152926
918,2026-02-04,275.97723388671875,278.432693698261,271.7850411492978,271.7850411492978,90545700,February,2026,4.192192737420953,1.542466325480395,263.57459150041853,262.12000427246096,2.601286642781786,2.601286642781786,1.3981047782042302,6.647652548963208
919,2026-02-05,275.3983459472656,278.98168486317746,272.72332314901723,277.6142303156022,52977400,February,2026,-2.2158843683365603,-0.7981883226293769,266.08992440359935,262.28436584472655,-0.2097593092373451,-0.2097593092373451,1.385504219340434,6.25836171416023
920,2026-02-06,277.6042175292969,280.3890519626743,276.4164219647768,276.6060720438839,50453400,February,2026,0.9981454854129765,0.3608545098224089,269.1813180106027,262.47600911458335,0.8009748840153375,0.8009748840153375,1.3896747577355002,3.9726299978974566
921,2026-02-09,274.3672180175781,277.9439398399519,271.4499228389202,277.6541982366954,44623400,February,2026,-3.286980219117254,-1.1838395529374133,271.5479169573103,262.5115091959635,-1.166048390953256,-1.166048390953256,1.4050810720233786,6.494017001031693
922,2026-02-10,273.4280700683594,275.11651686144285,272.68876099546605,274.6369782150198,34376900,February,2026,-1.2089081466604057,-0.4401840402256112,273.60923985072543,262.529345703125,-0.3422959769044165,-0.3422959769044165,1.406334015041323,2.427755865976792
923,2026-02-11,275.24639892578125,279.92208361183503,274.1973776592452,274.44714753122867,51931300,February,2026,0.7992513945525843,0.2912223361555031,274.4288242885045,262.59581400553384,0.6650117732854843,0.6650117732854843,1.4112088857787954,5.724705952589829
924,2026-02-12,261.4891052246094,275.46621856633783,259.94051360693726,275.3363333447182,81077200,February,2026,-13.84722812010881,-5.029204809948648,273.35865565708707,262.22633158365886,-4.998173910671744,-4.998173910671744,1.684032317459979,15.52570495940057
925,2026-02-13,255.5445556640625,261.9886306947134,255.21485759663088,261.7688319830923,56290700,February,2026,-6.224276319029798,-2.377775945240045,270.43970162527904,261.6992889404297,-2.2733450234726726,-2.2733450234726726,1.7285172277838596,6.773773098082501
926,2026-02-17,263.6371154785156,266.0449008431299,255.30478047881587,257.8124646511843,58469100,February,2026,5.824650827331311,2.259258812490684,268.75952584402904,261.47027893066405,3.1667901487565153,3.1667901487565153,1.8332451908565728,10.74012036431401
927,2026-02-18,264.106689453125,266.57441720150126,262.20844437502524,263.35737977838915,34203300,February,2026,0.749309674735855,0.2845219964469523,266.831307547433,261.381689453125,0.17811375828364895,0.17811375828364895,1.8167369581042654,4.365972826476025
928,2026-02-19,260.3401184082031,264.2365527856389,259.81060750150084,262.35827847824623,30845300,February,2026,-2.018160070043109,-0.7692381889944622,264.8274361746652,261.33057861328126,-1.4261551090285374,-1.4261551090285374,1.804176566317819,4.425945284138038
929,2026-02-20,264.3364562988281,264.5063132392292,257.9223826043077,258.73163460792017,42070500,February,2026,5.604821690907954,2.166268419167782,263.5286342075893,261.4802205403646,1.5350449692731916,1.5350449692731916,1.8193785972653853,6.583930634921501
930,2026-02-23,265.9349670410156,269.1819753311392,263.13755670993424,263.24744081710827,37308200,February,2026,2.687526223907355,1.020912573951486,262.1984296526228,261.72606506347654,0.6047257970275721,0.6047257970275721,1.8186089265126864,6.044418621204954
931,2026-02-24,271.8895263671875,274.6369951599546,267.46358073991865,267.61343657617186,47014600,February,2026,4.276089791015636,1.5978606477027604,263.6842041015625,262.15941569010414,2.239103564464129,2.239103564464129,1.8597144198503197,7.173414420035954
932,2026-02-25,273.97760009765625,274.6869380517792,270.8005039088116,271.5298429675081,33714300,February,2026,2.4477571301481476,0.9014689153122118,266.3174961635045,262.6330891927083,0.7679860855135612,0.7679860855135612,1.862623456005515,3.8864341429675733
933,2026-02-26,272.6987609863281,275.8558253670768,270.55071567552415,274.6969199809464,32345100,February,2026,-1.9981589946182794,-0.7274049504293226,267.6120169503348,263.0375183105469,-0.46676776162442035,-0.46676776162442035,1.866364853010021,5.305109691552673
934,2026-02-27,263.93682861328125,272.5588900215503,262.6480379442022,272.5588900215503,72366500,February,2026,-8.622061408269076,-3.16337559475215,267.58775111607144,263.18614908854164,-3.213044438249635,-3.213044438249635,1.963883894274207,9.910852077348125
935,2026-03-02,264.476318359375,266.2846497598317,259.960490133898,262.16844722421786,41827900,March,2026,2.307871135157143,0.8803008751023921,268.1786368233817,263.41098836263023,0.20440108677830526,,1.9588763911104854,6.324159625933703
936,2026-03-03,263.5072326660156,265.3155642216452,259.8905695547566,263.23749216234586,38568900,March,2026,0.269740503669766,0.10247039715125744,268.06017630440846,263.6926915486654,-0.3664168116717992,-0.3664168116717992,1.9491815901484812,5.424994666888608
937,2026-03-04,262.2783508300781,265.9050144519466,261.179387723623,264.4063951364299,39803100,March,2026,-2.1280443063517964,-0.8048384401798435,267.53780255998885,264.2272196451823,-0.46635601744375865,-0.46635601744375865,1.8326386559733214,4.725626728323618
938,2026-03-05,260.0504150390625,261.3192350446657,257.0132047817476,260.549954795684,49658600,March,2026,-0.49953975662151606,-0.19172513655327295,265.8465009416853,264.65587514241537,-0.8494547048829904,-0.8494547048829904,1.8427946716594912,4.306030262918057
939,2026-03-06,257.2229919433594,258.53178361058343,254.13584003818684,258.39192833924307,41120000,March,2026,-1.1689363958836907,-0.4523888975157896,263.45298549107144,264.9669932047526,-1.087259597443213,-1.087259597443213,1.8572248964687748,4.39594357239659
940,2026-03-09,259.6407775878906,260.9095975388004,253.44647267699952,255.45463216869052,38218500,March,2026,4.186145419200102,1.6387040562395296,261.58755929129467,265.3690185546875,0.9399570490431275,0.9399570490431275,1.8621571720608703,7.463124861800907
941,2026-03-10,260.58990478515625,262.2384104290217,256.71350175461305,257.4128391437035,30590800,March,2026,3.1770656414527707,1.234229672467557,261.1094273158482,265.5574701944987,0.36555398041986376,0.36555398041986376,1.786486838590545,5.524908674408664
942,2026-03-11,260.5699157714844,261.888707997661,259.3110658747261,260.8496568052655,26218900,March,2026,-0.2797410337811357,-0.10724224720371142,260.5513698032924,265.6501001993815,-0.007670678451010549,-0.007670678451010549,1.7758749173038628,2.57764212293489
943,2026-03-12,255.52456665039065,258.71164792954545,253.94601921584928,258.4219063383753,40794000,March,2026,-2.897339687984669,-1.121166440197573,259.4109889439174,265.63543701171875,-1.9362746102732808,-1.9362746102732808,1.8078417974140586,4.765628713696174
944,2026-03-13,249.8897705078125,256.0940459350445,249.29033192864068,255.2448374700317,36930000,March,2026,-5.355066962219212,-2.098011860023594,257.6411917550223,265.371728515625,-2.2051876328148534,-2.2051876328148534,1.846739679617805,6.803714006403823
945,2026-03-16,252.58729553222656,253.6563027081548,249.6499992581203,251.8779423541949,32074200,March,2026,0.7093531780316766,0.28162576341606466,256.57503182547435,265.1580113728841,1.0794859745288043,1.0794859745288043,1.8564625640104695,4.0063034500345225
946,2026-03-17,253.99598693847656,254.89516767044785,251.94787083452104,252.72716690012703,32361600,March,2026,1.2688200383495314,0.5020513045401822,256.11403111049106,264.6409006754557,0.5577047742174601,0.5577047742174601,1.6908854909221003,2.9472968359268066
947,2026-03-18,249.7099456787109,254.70534343896443,248.7708084606242,252.3974721128864,35757900,March,2026,-2.6875264341754814,-1.0647992674718503,254.6953408377511,263.9985560099284,-1.6874444795081822,-1.6874444795081822,1.713046787283326,5.934534978340224
948,2026-03-19,248.73085021972656,251.5982036354298,247.0723745163624,249.17043241392184,34864100,March,2026,-0.4395821941952818,-0.1764182812289092,253.00119018554688,263.09034322102866,-0.3920930967820202,-0.3920930967820202,1.627285677811737,4.525829119067396
949,2026-03-20,247.76173400878903,248.97061168291063,245.77356028907465,247.7517334570195,88331100,March,2026,0.010000551769536514,0.004036521411976894,251.17144993373327,262.1691228230794,-0.38962445152317393,-0.38962445152317393,1.6271474360753404,3.1970513938359773
950,2026-03-23,251.25851440429688,254.3656523266213,250.0496214753341,253.73622734962268,40546100,March,2026,-2.4777129453258055,-0.9764915996452369,250.56201389857702,261.29093271891276,1.4113480475494988,1.4113480475494988,1.6456039779665783,4.316030851287195
951,2026-03-24,251.4083709716797,254.5954370944537,249.32029842391177,250.1195650925759,45152300,March,2026,1.2888058791037906,0.515275915591317,250.7789568219866,260.5256378173828,0.059642383756863815,0.059642383756863815,1.6390410768335983,5.275138670541935
952,2026-03-25,252.3874664306641,254.76528059453105,251.3684162845015,253.86611511385965,28476700,March,2026,-1.4786486831955585,-0.5824521648083599,250.75040980747767,259.824284362793,0.3894442556547473,0.3894442556547473,1.6434861734682809,3.3968643100295424
953,2026-03-26,252.6572265625,256.7634441190972,250.53918279672283,251.88793104116343,41796700,March,2026,0.7692955213365735,0.3054118226930276,250.5591583251953,259.0713119506836,0.10688333127271132,0.10688333127271132,1.6358730293762886,6.22426132237436
954,2026-03-27,248.57098388671875,255.2548282141602,247.8416601166152,253.666280215245,47900000,March,2026,-5.095296328526246,-2.008661271101032,250.39644949776786,258.64070790608724,-1.6173068672430957,-1.6173068672430957,1.3982532430920767,7.413168097544997
955,2026-03-30,246.40298461914065,250.63907198816295,245.2840052006544,249.83982057534303,39446200,March,2026,-3.4368359562023727,-1.3756157638473576,250.06389726911272,258.3359888712565,-0.8721851736991582,-0.8721851736991582,1.347689669006305,5.355066787508548
956,2026-03-31,253.55638122558597,255.24482803058763,246.8725521332485,247.6818040942864,49598100,March,2026,5.87457713129956,2.371824265727349,250.89170401436942,257.9999643961589,2.9031290418426448,2.9031290418426448,1.326255776162384,8.372275897339136
957,2026-04-01,255.3946990966797,255.9441806293992,253.096813183035,253.8461228128272,40059400,April,2026,1.5485762838524977,0.6100452773093314,251.48258754185267,257.7095647176107,0.7250134515282447,,1.3342486924773054,2.8473674463641885
958,2026-04-02,255.68443298339844,255.89424639361263,250.4192795609811,253.9660149621701,31289400,April,2026,1.7184180212283309,0.6766330611142205,252.09345354352678,257.55437520345055,0.11344553655323608,0.11344553655323608,1.3110124589735508,5.474966832631537
959,2026-04-06,258.6217041015625,261.9186847371787,256.2239194053331,256.2738916739028,29329900,April,2026,2.347812427659676,0.9161340674715173,252.9840589250837,257.36388346354164,1.1487876222620041,1.1487876222620041,1.2967095133260886,5.694765331845588
960,2026-04-07,253.26666259765625,255.96418954301225,245.47383916108728,255.92421782448065,62148000,April,2026,-2.6575552268243996,-1.0384149063403678,253.0711212158203,256.941606648763,-2.07060792616357,-2.07060792616357,1.340345560314696,10.49035038192497
961,2026-04-08,258.66168212890625,259.51090582044134,256.29386854025813,258.2121146377317,41032800,April,2026,0.4495674911745482,0.17410782286698115,254.5126495361328,256.50067850748695,2.1301735790709264,2.1301735790709264,1.3337708999985054,3.217037280183206
962,2026-04-09,260.2502136230469,260.879638597066,255.8342992320816,258.7615948993736,28121600,April,2026,1.4886187236732553,0.5752858047780022,256.4908251081194,256.04309895833336,0.6141348347641795,0.6141348347641795,1.330381188573679,5.045339364984386
963,2026-04-10,260.240234375,261.94865175168746,258.7815563792568,259.7406946341393,31291500,April,2026,0.49953974086071185,0.19232247821787965,257.44566127232144,255.62781473795573,-0.0038344821731151058,-0.0038344821731151058,1.3294161562164368,3.1670953724306514
964,2026-04-13,258.96142578125,259.9405042051452,256.4237552437805,259.49093671136296,36234700,April,2026,-0.5295109301129628,-0.20405758167266883,257.95519365583147,255.46196797688802,-0.49139542039732254,-0.49139542039732254,1.1994994025503993,3.5167489613647263
965,2026-04-14,258.5917358398437,261.68888841493145,256.9532612999924,259.01136264890187,48370700,April,2026,-0.4196268090581725,-0.16201096537490134,258.37052263532365,255.26581522623698,-0.1427586909096612,-0.1427586909096612,1.1985701613847426,4.735627114939064
966,2026-04-15,266.18475341796875,266.3146386359468,257.5726926972944,257.92237663273806,49913500,April,2026,8.262376785230686,3.2034354262312354,259.4509582519531,255.35506591796874,2.936295529114563,2.936295529114563,1.3161325462021645,8.74194593865235
967,2026-04-16,263.15753173828125,266.91408037974617,261.0294875448873,266.55439590858066,43323100,April,2026,-3.396864170299409,-1.2743605892226295,260.8639395577567,255.38437194824218,-1.1372633634406881,-1.1372633634406881,1.3306887376089245,5.884592834858893
968,2026-04-17,269.98126220703125,272.0493335842862,266.47448343207725,266.7142527536172,61436200,April,2026,3.2670094534140617,1.2249099625103386,262.4810224260603,255.71540018717448,2.593021154924191,2.593021154924191,1.399788857661527,5.574850152208967
969,2026-04-20,272.79864501953125,274.0275237795767,270.04120633500696,270.08114756253855,36590200,April,2026,2.717497456992703,1.006178136281598,264.2736554827009,256.2345886230469,1.043547537139644,1.043547537139644,1.3896842945085648,3.9863174445697496
970,2026-04-21,265.9250183105469,272.5488901425708,265.1557075406741,271.250098918132,50209800,April,2026,-5.325080607585107,-1.9631626417184496,265.0857674734933,256.4440633138021,-2.5196703995697067,-2.5196703995697067,1.4679725761637816,7.39318260189674
971,2026-04-22,272.9185791015625,273.48803128351057,266.62435952726383,267.5734973129919,43249200,April,2026,5.34508178857061,1.997612559631885,267.0796465192522,256.855019124349,2.629899524101398,2.629899524101398,1.5391103989111932,6.863671756246731
